,,spre1,spre2,spre3,spre4,spre5,spre6
SanktAugustin,spost18,0,0,0,0,0,0
SanktAugustin,spost19,0,0,0,0,0,0
SanktAugustin,spost20,0,0,0,0,0,0
SanktAugustin,spost21,0,0,0,0,0,0
SanktAugustin,spost22,0,0,0,0,0,0
SanktAugustin,spost23,0,0,0,0,0,0
SanktAugustin,spost24,0,0,0,0,0,0
SanktAugustin,spost25,0,0,0,0,0,0
SanktAugustin,spost26,0,0,0,0,0,0
SanktAugustin,spost27,0,0,0,0,0,0
SanktAugustin,spost28,0,0,0,0,0,0
SanktAugustin,spost29,0,0,0,0,0,0
SanktAugustin,spost30,0,0,0,0,0,0
SanktAugustin,spost31,0,0,0,0,0,0
SanktAugustin,spost32,0,0,0,0,0,0
SanktAugustin,spost33,0,0,0,0,0,0
SanktAugustin,spost34,0,0,0,0,0,0
SanktAugustin,spost35,0,0,0,0,0,0
SanktAugustin,spost36,0,0,0,0,1,0
SanktAugustin,spost37,0,0,0,0,0,0
SanktAugustin,spost38,0,0,0,0,0,0
SanktAugustin,spost39,0,0,0,0,0,0
SanktAugustin,spost40,0,0,0,0,0,0
SanktAugustin,spost41,0,0,0,0,0,0
SanktAugustin,spost42,0,0,0,0,0,0
SanktAugustin,spost43,0,0,0,0,0,0
SanktAugustin,spost44,0,0,0,0,0,0
SanktAugustin,spost45,0,0,0,0,0,0
SanktAugustin,spost46,0,0,0,0,0,0
SanktAugustin,spost47,0,0,0,0,0,0
SanktAugustin,spost48,0,0,0,0,0,0
SanktAugustin,spost49,0,0,0,0,0,0
SanktAugustin,spost50,0,0,0,0,0,0
SanktAugustin,spost51,0,0,0,0,0,0
SanktAugustin,spost52,0,0,0,0,0,0
SanktAugustin,spost53,0,0,0,0,0,0
SanktAugustin,spost54,0,0,0,0,0,0
SanktAugustin,spost55,0,0,0,0,0,0
Niederzier,spost1,1,1,1,1,1,0
Niederzier,spost2,0,0,0,0,0,0
Niederzier,spost3,0,0,1,0,0,0
Niederzier,spost4,0,0,0,0,0,0
Niederzier,spost5,0,0,0,0,0,0
Niederzier,spost6,0,0,0,0,0,0
Niederzier,spost7,0,0,0,0,0,0
Niederzier,spost8,0,0,0,0,0,0
Niederzier,spost9,0,0,0,0,0,0
Niederzier,spost10,0,0,0,0,0,0
Niederzier,spost11,0,0,0,0,0,0
Niederzier,spost12,0,0,0,0,0,0
Niederzier,spost13,0,0,0,0,0,0
Niederzier,spost14,0,0,0,0,0,0
Niederzier,spost15,0,0,0,0,0,0
Niederzier,spost16,0,0,0,0,0,0
Niederzier,spost17,0,0,0,0,0,0
Niederzier,spost18,0,0,0,0,0,0
Niederzier,spost19,0,0,0,0,0,0
Niederzier,spost20,0,0,0,0,0,0
Niederzier,spost21,0,0,0,0,0,0
Niederzier,spost22,0,0,0,0,0,0
Niederzier,spost23,0,0,0,0,0,0
Niederzier,spost24,0,0,0,0,0,0
Niederzier,spost25,0,0,0,0,0,0
Niederzier,spost26,0,0,0,0,0,0
Niederzier,spost27,0,0,0,0,0,0
Niederzier,spost28,0,0,0,0,0,0
Niederzier,spost29,0,0,0,0,0,0
Niederzier,spost30,0,0,0,0,0,0
Niederzier,spost31,0,0,0,0,0,0
Niederzier,spost32,0,0,0,0,0,0
Niederzier,spost33,0,0,0,0,0,0
Niederzier,spost34,0,0,0,0,0,0
Niederzier,spost35,0,0,0,0,0,0
Niederzier,spost36,0,0,0,0,0,0
Niederzier,spost37,0,0,0,0,0,0
Niederzier,spost38,0,0,0,0,0,0
Niederzier,spost39,0,0,0,0,0,0
Niederzier,spost40,0,0,0,0,0,0
Niederzier,spost41,0,0,0,0,0,0
Niederzier,spost42,0,0,0,0,0,0
Niederzier,spost43,0,0,0,0,0,0
Niederzier,spost44,0,0,0,0,0,0
Niederzier,spost45,0,0,0,0,0,0
Niederzier,spost46,0,0,0,0,0,0
Niederzier,spost47,0,0,0,0,0,0
Niederzier,spost48,0,0,0,0,0,0
Niederzier,spost49,0,0,0,0,0,0
Niederzier,spost50,0,0,0,0,0,0
Niederzier,spost51,0,0,0,0,0,0
Niederzier,spost52,0,0,0,0,0,0
Niederzier,spost53,0,0,0,0,0,0
Niederzier,spost54,0,0,0,0,0,0
Niederzier,spost55,0,0,0,0,0,0
Elsdorf,spost1,1,1,1,1,1,0
Elsdorf,spost2,0,0,0,0,0,0
Elsdorf,spost3,0,0,0,0,0,0
Elsdorf,spost4,0,0,0,0,0,0
Elsdorf,spost5,0,0,0,0,0,0
Elsdorf,spost6,0,0,0,0,0,0
Elsdorf,spost7,0,0,0,0,0,0
Elsdorf,spost8,0,0,0,0,0,0
Elsdorf,spost9,0,0,0,0,0,0
Elsdorf,spost10,0,0,0,0,0,0
Elsdorf,spost11,0,0,0,0,0,0
Elsdorf,spost12,0,0,0,0,0,0
Elsdorf,spost13,0,0,0,0,0,0
Elsdorf,spost14,0,0,0,0,0,0
Elsdorf,spost15,0,0,0,0,0,0
Elsdorf,spost16,0,0,0,0,0,0
Elsdorf,spost17,0,0,0,0,0,0
Elsdorf,spost18,0,0,0,0,0,0
Elsdorf,spost19,0,0,0,0,0,0
Elsdorf,spost20,0,0,0,0,0,0
Elsdorf,spost21,0,0,0,0,0,0
Elsdorf,spost22,0,0,0,0,0,0
Elsdorf,spost23,0,0,0,0,0,0
Elsdorf,spost24,0,0,0,0,0,0
Elsdorf,spost25,0,0,0,0,0,0
Elsdorf,spost26,0,0,0,0,0,0
Elsdorf,spost27,0,0,0,0,0,0
Elsdorf,spost28,0,0,0,0,0,0
Elsdorf,spost29,0,0,0,0,0,0
Elsdorf,spost30,0,0,0,0,0,0
Elsdorf,spost31,0,0,0,0,0,0
Elsdorf,spost32,0,0,0,0,0,0
Elsdorf,spost33,0,0,0,0,0,0
Elsdorf,spost34,0,0,0,0,0,0
Elsdorf,spost35,0,0,0,0,0,0
Elsdorf,spost36,0,0,0,0,1,0
Elsdorf,spost37,0,0,0,0,0,0
Elsdorf,spost38,0,0,0,0,0,0
Elsdorf,spost39,0,0,0,0,0,0
Elsdorf,spost40,0,0,0,0,0,0
Elsdorf,spost41,0,0,0,0,0,0
Elsdorf,spost42,0,0,0,0,0,0
Elsdorf,spost43,0,0,0,0,0,0
Elsdorf,spost44,0,0,0,0,0,0
Elsdorf,spost45,0,0,0,0,0,0
Elsdorf,spost46,0,0,0,0,0,0
Elsdorf,spost47,0,0,0,0,0,0
Elsdorf,spost48,0,0,0,0,0,0
Elsdorf,spost49,0,0,0,0,0,0
Elsdorf,spost50,0,0,0,0,0,0
Elsdorf,spost51,0,0,0,0,0,0
Elsdorf,spost52,0,0,0,0,0,0
Elsdorf,spost53,0,0,0,0,0,0
Elsdorf,spost54,0,0,0,0,0,0
Elsdorf,spost55,0,0,0,0,0,0
Isselburg,spost1,1,1,1,1,1,0
Isselburg,spost2,0,0,0,0,0,0
Isselburg,spost3,0,0,0,0,0,0
Isselburg,spost4,0,0,0,0,0,0
Isselburg,spost5,0,0,0,0,0,0
Isselburg,spost6,0,0,0,0,0,0
Isselburg,spost7,0,0,0,0,0,0
Isselburg,spost8,0,0,0,0,0,0
Isselburg,spost9,0,0,0,0,0,0
Isselburg,spost10,0,0,0,0,0,0
Isselburg,spost11,0,0,0,0,0,0
Isselburg,spost12,0,0,0,0,0,0
Isselburg,spost13,0,0,0,0,0,0
Isselburg,spost14,0,0,0,0,0,0
Isselburg,spost15,0,0,0,0,0,0
Isselburg,spost16,0,0,0,0,0,0
Isselburg,spost17,0,0,0,0,0,0
Isselburg,spost18,0,0,0,0,0,0
Isselburg,spost19,0,0,0,0,0,0
Isselburg,spost20,0,0,0,0,0,0
Isselburg,spost21,0,0,0,0,0,0
Isselburg,spost22,0,0,0,0,0,0
Isselburg,spost23,0,0,0,0,0,0
Isselburg,spost24,0,0,0,0,0,0
Isselburg,spost25,0,0,0,0,0,0
Isselburg,spost26,0,0,0,0,0,0
Isselburg,spost27,0,0,0,0,0,0
Isselburg,spost28,0,0,0,0,0,0
Isselburg,spost29,0,0,0,0,0,0
Isselburg,spost30,0,0,0,0,0,0
Isselburg,spost31,0,0,0,0,0,0
Isselburg,spost32,0,0,0,0,0,0
Isselburg,spost33,0,0,0,0,0,0
Isselburg,spost34,0,0,0,0,0,0
Isselburg,spost35,0,0,0,0,0,0
Isselburg,spost36,0,0,0,0,0,0
Isselburg,spost37,0,0,0,0,0,0
Isselburg,spost38,0,0,0,0,0,0
Isselburg,spost39,0,0,0,0,0,0
Isselburg,spost40,0,0,0,0,0,0
Isselburg,spost41,0,0,0,0,0,0
Isselburg,spost42,0,0,0,0,0,0
Isselburg,spost43,0,0,0,0,0,0
Isselburg,spost44,0,0,0,0,0,0
Isselburg,spost45,0,0,0,0,0,0
Isselburg,spost46,0,0,0,0,0,0
Isselburg,spost47,0,0,0,0,0,0
Isselburg,spost48,0,0,0,0,0,0
Isselburg,spost49,0,0,0,0,0,0
Isselburg,spost50,0,0,0,0,0,0
Isselburg,spost51,0,0,0,0,0,0
Isselburg,spost52,0,0,0,0,0,0
Isselburg,spost53,0,0,0,0,0,0
Isselburg,spost54,0,0,1,0,0,0
Isselburg,spost55,0,0,0,0,0,0
EmmerichamRhein,spost1,1,1,1,1,1,0
EmmerichamRhein,spost2,0,0,0,0,0,0
EmmerichamRhein,spost3,0,0,0,0,0,0
EmmerichamRhein,spost4,0,0,0,0,0,0
EmmerichamRhein,spost5,0,0,0,0,0,0
EmmerichamRhein,spost6,0,0,0,0,0,0
EmmerichamRhein,spost7,0,0,0,0,0,0
EmmerichamRhein,spost8,0,0,0,0,0,0
EmmerichamRhein,spost9,0,0,0,0,0,0
EmmerichamRhein,spost10,0,0,0,0,0,0
EmmerichamRhein,spost11,0,0,0,0,0,0
EmmerichamRhein,spost12,0,0,0,0,0,0
EmmerichamRhein,spost13,0,0,0,0,0,0
EmmerichamRhein,spost14,0,0,0,0,0,0
EmmerichamRhein,spost15,0,0,0,0,0,0
EmmerichamRhein,spost16,0,0,0,0,1,0
EmmerichamRhein,spost17,0,0,0,0,0,0
EmmerichamRhein,spost18,0,0,0,0,0,0
EmmerichamRhein,spost19,0,0,0,0,0,0
EmmerichamRhein,spost20,0,0,0,0,0,0
EmmerichamRhein,spost21,0,0,0,0,0,0
EmmerichamRhein,spost22,0,0,0,0,0,0
EmmerichamRhein,spost23,0,0,0,0,0,0
EmmerichamRhein,spost24,0,0,0,0,0,0
EmmerichamRhein,spost25,0,0,0,0,0,0
EmmerichamRhein,spost26,0,0,0,0,0,0
EmmerichamRhein,spost27,0,0,0,0,0,0
EmmerichamRhein,spost28,0,0,0,0,0,0
EmmerichamRhein,spost29,0,0,0,0,0,0
EmmerichamRhein,spost30,0,0,0,0,0,0
EmmerichamRhein,spost31,0,0,0,0,0,0
EmmerichamRhein,spost32,0,0,0,0,0,0
EmmerichamRhein,spost33,0,0,0,0,0,0
EmmerichamRhein,spost34,0,0,0,0,0,0
EmmerichamRhein,spost35,0,0,0,0,0,0
EmmerichamRhein,spost36,0,0,0,0,0,0
EmmerichamRhein,spost37,0,0,0,0,0,0
EmmerichamRhein,spost38,0,0,0,0,0,0
EmmerichamRhein,spost39,0,0,0,0,0,0
EmmerichamRhein,spost40,0,0,0,0,0,0
EmmerichamRhein,spost41,0,0,0,0,0,0
EmmerichamRhein,spost42,0,0,0,0,0,0
EmmerichamRhein,spost43,0,0,0,0,0,0
EmmerichamRhein,spost44,0,0,0,0,0,0
EmmerichamRhein,spost45,0,0,0,0,0,0
EmmerichamRhein,spost46,0,0,0,0,0,0
EmmerichamRhein,spost47,0,0,0,0,0,0
EmmerichamRhein,spost48,0,0,0,0,0,0
EmmerichamRhein,spost49,0,0,0,0,0,0
EmmerichamRhein,spost50,0,0,0,0,0,0
EmmerichamRhein,spost51,0,0,0,0,0,0
EmmerichamRhein,spost52,0,0,0,0,0,0
EmmerichamRhein,spost53,0,0,0,0,0,0
EmmerichamRhein,spost54,0,0,0,0,0,0
EmmerichamRhein,spost55,0,0,0,0,0,0
Wachtberg,spost1,1,1,1,1,1,0
Wachtberg,spost2,0,0,0,0,0,0
Wachtberg,spost3,0,0,0,0,0,0
Wachtberg,spost4,0,0,0,0,0,0
Wachtberg,spost5,0,0,0,0,0,0
Wachtberg,spost6,0,0,0,0,0,0
Wachtberg,spost7,0,0,0,0,0,0
Wachtberg,spost8,0,0,0,0,0,0
Wachtberg,spost9,0,0,0,0,0,0
Wachtberg,spost10,0,0,0,0,0,0
Wachtberg,spost11,0,0,0,0,0,0
Wachtberg,spost12,0,0,0,0,0,0
Wachtberg,spost13,0,0,0,0,0,0
Wachtberg,spost14,0,0,0,0,0,0
Wachtberg,spost15,0,0,0,0,0,0
Wachtberg,spost16,0,0,0,0,0,0
Wachtberg,spost17,0,0,0,0,0,0
Wachtberg,spost18,0,0,0,0,0,0
Wachtberg,spost19,0,0,0,0,0,0
Wachtberg,spost20,0,0,0,0,0,0
Wachtberg,spost21,0,0,0,0,0,0
Wachtberg,spost22,0,0,0,0,0,0
Wachtberg,spost23,0,0,0,0,0,0
Wachtberg,spost24,0,0,0,0,0,0
Wachtberg,spost25,0,0,0,0,0,0
Wachtberg,spost26,0,0,0,0,0,0
Wachtberg,spost27,0,0,0,0,0,0
Wachtberg,spost28,0,0,0,0,0,0
Wachtberg,spost29,0,0,0,0,0,0
Wachtberg,spost30,0,0,0,0,0,0
Wachtberg,spost31,0,0,0,0,0,0
Wachtberg,spost32,0,0,0,0,0,0
Wachtberg,spost33,0,0,0,0,0,0
Wachtberg,spost34,0,0,0,0,0,0
Wachtberg,spost35,0,0,0,0,0,0
Wachtberg,spost36,0,0,0,0,0,0
Wachtberg,spost37,0,0,0,0,0,0
Wachtberg,spost38,0,0,0,0,0,0
Wachtberg,spost39,0,0,1,0,0,0
Wachtberg,spost40,0,0,0,0,0,0
Wachtberg,spost41,0,0,0,0,0,0
Wachtberg,spost42,0,0,0,0,0,0
Wachtberg,spost43,0,0,0,0,0,0
Wachtberg,spost44,0,0,0,0,0,0
Wachtberg,spost45,0,0,0,0,0,0
Wachtberg,spost46,0,0,0,0,0,0
Wachtberg,spost47,0,0,0,0,0,0
Wachtberg,spost48,0,0,0,0,0,0
Wachtberg,spost49,0,0,0,0,0,0
Wachtberg,spost50,0,0,0,0,0,0
Wachtberg,spost51,0,0,0,0,0,0
Wachtberg,spost52,0,0,0,0,0,0
Wachtberg,spost53,0,0,0,0,0,0
Wachtberg,spost54,0,0,0,0,0,0
Wachtberg,spost55,0,0,0,0,0,0
BadMuenstereifel,spost1,1,1,1,1,1,0
BadMuenstereifel,spost2,0,0,0,0,0,0
BadMuenstereifel,spost3,0,0,0,0,0,0
BadMuenstereifel,spost4,0,0,0,0,0,0
BadMuenstereifel,spost5,0,0,0,1,0,0
BadMuenstereifel,spost6,0,0,0,0,0,0
BadMuenstereifel,spost7,0,0,0,0,0,0
BadMuenstereifel,spost8,0,0,0,0,0,0
BadMuenstereifel,spost9,0,0,0,0,0,0
BadMuenstereifel,spost10,0,0,0,0,0,0
BadMuenstereifel,spost11,0,0,0,0,0,0
BadMuenstereifel,spost12,0,0,0,0,0,0
BadMuenstereifel,spost13,0,0,0,0,0,0
BadMuenstereifel,spost14,0,0,0,0,0,0
BadMuenstereifel,spost15,0,0,0,0,0,0
BadMuenstereifel,spost16,0,0,0,0,0,0
BadMuenstereifel,spost17,0,0,0,0,0,0
BadMuenstereifel,spost18,0,0,0,0,0,0
BadMuenstereifel,spost19,0,0,0,0,0,0
BadMuenstereifel,spost20,0,0,0,0,0,0
BadMuenstereifel,spost21,0,0,0,0,0,0
BadMuenstereifel,spost22,0,0,0,0,0,0
BadMuenstereifel,spost23,0,0,0,0,0,0
BadMuenstereifel,spost24,0,0,0,0,0,0
BadMuenstereifel,spost25,0,0,0,0,0,0
BadMuenstereifel,spost26,0,0,0,0,0,0
BadMuenstereifel,spost27,0,0,0,0,0,0
BadMuenstereifel,spost28,0,0,0,0,0,0
BadMuenstereifel,spost29,0,0,0,0,0,0
BadMuenstereifel,spost30,0,0,0,0,0,0
BadMuenstereifel,spost31,0,0,0,0,0,0
BadMuenstereifel,spost32,0,0,0,0,0,0
BadMuenstereifel,spost33,0,0,0,0,0,0
BadMuenstereifel,spost34,0,0,0,0,0,0
BadMuenstereifel,spost35,0,0,0,0,0,0
BadMuenstereifel,spost36,0,0,0,0,0,0
BadMuenstereifel,spost37,0,0,0,0,0,0
BadMuenstereifel,spost38,0,0,0,0,0,0
BadMuenstereifel,spost39,0,0,0,0,0,0
BadMuenstereifel,spost40,0,0,0,0,0,0
BadMuenstereifel,spost41,0,0,0,0,0,0
BadMuenstereifel,spost42,0,0,0,0,0,0
BadMuenstereifel,spost43,0,0,0,0,0,0
BadMuenstereifel,spost44,0,0,0,0,0,0
BadMuenstereifel,spost45,0,0,0,0,0,0
BadMuenstereifel,spost46,0,0,0,0,0,0
BadMuenstereifel,spost47,0,0,0,0,0,0
BadMuenstereifel,spost48,0,0,0,0,0,0
BadMuenstereifel,spost49,0,0,0,0,0,0
BadMuenstereifel,spost50,0,0,0,0,0,0
BadMuenstereifel,spost51,0,0,0,0,0,0
BadMuenstereifel,spost52,0,0,0,0,0,0
BadMuenstereifel,spost53,0,0,0,0,0,0
BadMuenstereifel,spost54,0,0,0,0,0,0
BadMuenstereifel,spost55,0,0,0,0,0,0
Heiden,spost1,1,1,1,1,1,0
Heiden,spost2,0,0,0,0,0,0
Heiden,spost3,0,0,0,0,0,0
Heiden,spost4,0,0,0,0,0,0
Heiden,spost5,0,0,0,0,0,0
Heiden,spost6,0,0,0,0,0,0
Heiden,spost7,0,0,0,0,0,0
Heiden,spost8,0,0,0,0,0,0
Heiden,spost9,0,0,0,0,0,0
Heiden,spost10,0,0,0,0,0,0
Heiden,spost11,0,0,0,0,0,0
Heiden,spost12,0,0,0,0,1,0
Heiden,spost13,0,0,0,0,0,0
Heiden,spost14,0,0,0,0,0,0
Heiden,spost15,0,0,0,0,0,0
Heiden,spost16,0,0,0,0,0,0
Heiden,spost17,0,0,0,0,0,0
Heiden,spost18,0,0,0,0,0,0
Heiden,spost19,0,0,0,0,0,0
Heiden,spost20,0,0,0,0,0,0
Heiden,spost21,0,0,0,0,0,0
Heiden,spost22,0,0,0,0,0,0
Heiden,spost23,0,0,0,0,0,0
Heiden,spost24,0,0,0,0,0,0
Heiden,spost25,0,0,0,0,0,0
Heiden,spost26,0,0,0,0,0,0
Heiden,spost27,0,0,0,0,0,0
Heiden,spost28,0,0,0,0,0,0
Heiden,spost29,0,0,0,0,0,0
Heiden,spost30,0,0,0,0,0,0
Heiden,spost31,0,0,0,0,0,0
Heiden,spost32,0,0,0,0,0,0
Heiden,spost33,0,0,0,0,0,0
Heiden,spost34,0,0,0,0,0,0
Heiden,spost35,0,0,0,0,0,0
Heiden,spost36,0,0,0,0,0,0
Heiden,spost37,0,0,0,0,0,0
Heiden,spost38,0,0,0,0,0,0
Heiden,spost39,0,0,0,0,0,0
Heiden,spost40,0,0,0,0,0,0
Heiden,spost41,0,0,0,0,0,0
Heiden,spost42,0,0,0,0,0,0
Heiden,spost43,0,0,0,0,0,0
Heiden,spost44,0,0,0,0,0,0
Heiden,spost45,0,0,0,0,0,0
Heiden,spost46,0,0,0,0,0,0
Heiden,spost47,0,0,0,0,0,0
Heiden,spost48,0,0,0,0,0,0
Heiden,spost49,0,0,0,0,0,0
Heiden,spost50,0,0,0,0,0,0
Heiden,spost51,0,0,0,0,0,0
Heiden,spost52,0,0,0,0,0,0
Heiden,spost53,0,0,0,0,0,0
Heiden,spost54,0,0,0,0,0,0
Heiden,spost55,0,0,0,0,0,0
Wiehl,spost1,1,1,1,1,1,0
Wiehl,spost2,0,0,0,0,0,0
Wiehl,spost3,0,0,0,0,0,0
Wiehl,spost4,0,0,0,0,0,0
Wiehl,spost5,0,0,0,0,0,0
Wiehl,spost6,0,0,0,0,0,0
Wiehl,spost7,0,0,0,0,0,0
Wiehl,spost8,0,0,0,0,0,0
Wiehl,spost9,0,0,0,0,0,0
Wiehl,spost10,0,0,0,0,0,0
Wiehl,spost11,0,0,0,0,0,0
Wiehl,spost12,0,0,0,0,0,0
Wiehl,spost13,0,0,0,0,0,0
Wiehl,spost14,0,0,0,0,0,0
Wiehl,spost15,0,0,0,0,0,0
Wiehl,spost16,0,0,0,0,0,0
Wiehl,spost17,0,0,0,0,0,0
Wiehl,spost18,0,0,0,0,0,0
Wiehl,spost19,0,0,0,0,0,0
Wiehl,spost20,0,0,0,0,0,0
Wiehl,spost21,0,0,0,0,0,0
Wiehl,spost22,0,0,0,0,0,0
Wiehl,spost23,0,0,0,0,0,0
Wiehl,spost24,0,0,0,0,0,0
Wiehl,spost25,0,0,0,0,0,0
Wiehl,spost26,0,0,0,0,0,0
Wiehl,spost27,0,0,0,0,0,0
Wiehl,spost28,0,0,0,0,0,0
Wiehl,spost29,0,0,0,0,0,0
Wiehl,spost30,0,0,0,0,0,0
Wiehl,spost31,0,0,0,0,0,0
Wiehl,spost32,0,0,0,0,0,0
Wiehl,spost33,0,0,0,0,0,0
Wiehl,spost34,0,0,0,0,0,0
Wiehl,spost35,0,0,0,0,0,0
Wiehl,spost36,0,0,0,0,0,0
Wiehl,spost37,0,0,0,0,0,0
Wiehl,spost38,0,0,0,0,0,0
Wiehl,spost39,0,0,0,0,0,0
Wiehl,spost40,0,0,0,0,0,0
Wiehl,spost41,0,0,0,0,0,0
Wiehl,spost42,0,0,0,0,0,0
Wiehl,spost43,0,0,0,0,0,0
Wiehl,spost44,0,0,0,0,0,0
Wiehl,spost45,0,0,0,0,0,0
Wiehl,spost46,0,0,0,0,0,0
Wiehl,spost47,0,0,0,0,0,0
Wiehl,spost48,0,0,0,0,0,0
Wiehl,spost49,0,0,0,0,0,0
Wiehl,spost50,0,0,0,0,0,0
Wiehl,spost51,0,0,0,0,0,0
Wiehl,spost52,0,0,0,0,0,0
Wiehl,spost53,0,0,1,0,0,0
Wiehl,spost54,0,0,0,0,0,0
Wiehl,spost55,0,0,0,0,0,0
Netphen,spost1,1,1,1,1,1,0
Netphen,spost2,0,0,0,0,0,0
Netphen,spost3,0,0,0,0,0,0
Netphen,spost4,0,0,0,0,0,0
Netphen,spost5,0,0,0,0,0,0
Netphen,spost6,0,0,0,0,0,0
Netphen,spost7,0,0,0,0,0,0
Netphen,spost8,0,0,0,0,0,0
Netphen,spost9,0,0,0,0,0,0
Netphen,spost10,0,0,0,0,0,0
Netphen,spost11,0,0,0,0,0,0
Netphen,spost12,0,0,0,0,0,0
Netphen,spost13,0,0,0,0,0,0
Netphen,spost14,0,0,0,0,0,0
Netphen,spost15,0,0,0,0,0,0
Netphen,spost16,0,0,0,0,0,0
Netphen,spost17,0,0,0,0,0,0
Netphen,spost18,0,0,0,0,0,0
Netphen,spost19,0,0,0,0,0,0
Netphen,spost20,0,0,0,0,0,0
Netphen,spost21,0,0,0,0,0,0
Netphen,spost22,0,0,0,0,0,0
Netphen,spost23,0,0,0,0,0,0
Netphen,spost24,0,0,0,0,0,0
Netphen,spost25,0,0,0,0,0,0
Netphen,spost26,0,0,0,0,0,0
Netphen,spost27,0,0,0,0,0,0
Netphen,spost28,0,0,0,0,0,0
Netphen,spost29,0,0,0,0,0,0
Netphen,spost30,0,0,0,0,0,0
Netphen,spost31,0,0,0,0,0,0
Netphen,spost32,0,0,0,0,0,0
Netphen,spost33,0,0,0,0,0,0
Netphen,spost34,0,0,0,0,0,0
Netphen,spost35,0,0,0,0,0,0
Netphen,spost36,0,0,0,0,0,0
Netphen,spost37,0,0,0,0,0,0
Netphen,spost38,0,0,0,0,0,0
Netphen,spost39,0,0,0,0,0,0
Netphen,spost40,0,0,0,0,0,0
Netphen,spost41,0,0,0,0,0,0
Netphen,spost42,0,0,0,0,0,0
Netphen,spost43,0,0,0,0,0,0
Netphen,spost44,0,0,0,0,0,0
Netphen,spost45,0,0,0,0,0,0
Netphen,spost46,0,0,0,0,0,0
Netphen,spost47,0,0,0,0,0,0
Netphen,spost48,0,0,0,0,0,0
Netphen,spost49,0,0,0,0,0,0
Netphen,spost50,0,0,0,0,0,0
Netphen,spost51,0,0,0,0,0,0
Netphen,spost52,0,0,0,1,0,0
Netphen,spost53,0,0,0,0,0,0
Netphen,spost54,0,0,0,0,0,0
Netphen,spost55,0,0,0,0,0,0
Huellhorst,spost1,1,1,1,1,1,0
Huellhorst,spost2,0,0,0,0,0,0
Huellhorst,spost3,0,0,0,0,0,0
Huellhorst,spost4,0,0,0,0,0,0
Huellhorst,spost5,0,0,0,0,0,0
Huellhorst,spost6,0,0,0,0,0,0
Huellhorst,spost7,0,0,0,0,0,0
Huellhorst,spost8,0,0,0,0,0,0
Huellhorst,spost9,0,0,0,0,0,0
Huellhorst,spost10,0,0,0,0,0,0
Huellhorst,spost11,0,0,0,0,0,0
Huellhorst,spost12,0,0,0,0,0,0
Huellhorst,spost13,0,0,0,0,0,0
Huellhorst,spost14,0,0,0,0,0,0
Huellhorst,spost15,0,0,0,0,0,0
Huellhorst,spost16,0,0,0,0,0,0
Huellhorst,spost17,0,0,0,0,0,0
Huellhorst,spost18,0,0,0,0,0,0
Huellhorst,spost19,0,0,0,0,0,0
Huellhorst,spost20,0,0,0,0,0,0
Huellhorst,spost21,0,0,0,0,0,0
Huellhorst,spost22,0,0,0,0,0,0
Huellhorst,spost23,0,0,0,0,0,0
Huellhorst,spost24,0,0,0,0,0,0
Huellhorst,spost25,0,0,0,0,0,0
Huellhorst,spost26,0,0,0,0,0,0
Huellhorst,spost27,0,0,0,0,0,0
Huellhorst,spost28,0,0,0,0,0,0
Huellhorst,spost29,0,0,0,0,0,0
Huellhorst,spost30,0,0,0,0,0,0
Huellhorst,spost31,0,0,0,0,0,0
Huellhorst,spost32,0,0,0,0,0,0
Huellhorst,spost33,0,0,0,0,0,0
Huellhorst,spost34,0,0,0,0,0,0
Huellhorst,spost35,0,0,0,0,0,0
Huellhorst,spost36,0,0,0,0,0,0
Huellhorst,spost37,0,0,0,0,0,0
Huellhorst,spost38,0,0,0,0,0,0
Huellhorst,spost39,0,0,0,0,0,0
Huellhorst,spost40,0,0,0,0,0,0
Huellhorst,spost41,0,0,0,0,0,0
Huellhorst,spost42,0,0,0,0,0,0
Huellhorst,spost43,0,0,0,0,0,0
Huellhorst,spost44,0,0,0,0,0,0
Huellhorst,spost45,0,0,0,0,0,0
Huellhorst,spost46,0,0,0,0,0,0
Huellhorst,spost47,0,0,0,0,0,0
Huellhorst,spost48,0,0,0,0,0,0
Huellhorst,spost49,0,0,0,0,0,0
Huellhorst,spost50,0,0,0,0,0,0
Huellhorst,spost51,0,0,0,0,0,0
Huellhorst,spost52,0,1,0,0,0,0
Huellhorst,spost53,0,0,0,0,0,0
Huellhorst,spost54,0,0,0,0,0,0
Huellhorst,spost55,0,0,0,0,0,0
Bedburg,spost1,1,1,1,1,1,0
Bedburg,spost2,0,0,0,0,0,0
Bedburg,spost3,0,0,0,0,0,0
Bedburg,spost4,0,0,0,0,0,0
Bedburg,spost5,0,0,0,0,0,0
Bedburg,spost6,0,0,0,0,0,0
Bedburg,spost7,0,0,0,0,0,0
Bedburg,spost8,0,0,0,0,0,0
Bedburg,spost9,0,0,0,0,0,0
Bedburg,spost10,0,0,0,0,0,0
Bedburg,spost11,0,0,0,0,0,0
Bedburg,spost12,0,0,0,0,0,0
Bedburg,spost13,0,0,0,0,0,0
Bedburg,spost14,0,0,0,0,0,0
Bedburg,spost15,0,0,0,0,0,0
Bedburg,spost16,0,0,0,0,0,0
Bedburg,spost17,0,0,0,0,0,0
Bedburg,spost18,0,0,0,0,0,0
Bedburg,spost19,0,0,0,0,0,0
Bedburg,spost20,0,0,0,0,0,0
Bedburg,spost21,0,0,0,0,0,0
